Frame Number,Object,Confidence Score
1,horse,0.7066849
1,cow,0.46575102
1,dog,0.40582275
1,sheep,0.31326583
1,train,0.30586454
1,potted plant,0.22510885
1,person,0.20962037
1,cat,0.20217878
1,horse,0.18636517
1,suitcase,0.17693943
1,broccoli,0.16623808
1,zebra,0.15952475
1,bicycle,0.15523699
1,horse,0.15404022
1,elephant,0.15268396
1,bird,0.1393562
1,potted plant,0.13448761
1,potted plant,0.1337226
1,car,0.13336635
1,stop sign,0.13080136
1,person,0.12906112
1,potted plant,0.1284462
1,horse,0.12684909
1,giraffe,0.12616651
1,broccoli,0.12499428
1,traffic light,0.1245227
1,truck,0.12399041
1,sheep,0.121887915
1,potted plant,0.12148918
1,person,0.12038662
1,truck,0.11989453
1,bicycle,0.11981858
1,traffic light,0.117460825
1,chair,0.117151275
1,potted plant,0.1153738
1,bird,0.11503591
1,traffic light,0.108550735
1,potted plant,0.10828598
1,bear,0.10683804
1,person,0.10541802
1,person,0.10427756
1,chair,0.1014354
1,refrigerator,0.09965805
1,horse,0.09921436
1,train,0.09892017
1,bicycle,0.09686881
1,chair,0.09658452
1,chair,0.09609925
1,bicycle,0.095378205
1,broccoli,0.094873875
1,traffic light,0.09452374
1,bird,0.09322923
1,potted plant,0.09257203
1,potted plant,0.09238043
1,bicycle,0.09228724
1,potted plant,0.091352984
1,cow,0.09027089
1,potted plant,0.09015945
1,potted plant,0.08932128
1,vase,0.08786392
1,potted plant,0.086579785
1,bird,0.08654996
1,potted plant,0.08535236
1,potted plant,0.08453984
1,bus,0.08422421
1,horse,0.083830416
1,potted plant,0.08374917
1,person,0.08337608
1,horse,0.08255706
1,cow,0.08235659
1,car,0.08220243
1,tv,0.082154125
1,motorcycle,0.08206617
1,bench,0.08198573
1,horse,0.08191202
1,traffic light,0.08177307
1,vase,0.0813143
1,bird,0.08117222
1,potted plant,0.080505595
1,truck,0.080225185
1,cow,0.08018249
1,person,0.07972436
1,chair,0.07955476
1,traffic light,0.07950662
1,person,0.07916436
1,horse,0.07912599
1,potted plant,0.07912564
1,chair,0.07881221
1,person,0.0782979
1,horse,0.078229696
1,carrot,0.07752499
1,train,0.07697703
1,clock,0.07645453
1,train,0.07611065
1,cow,0.07604116
1,bicycle,0.0756492
1,bird,0.07496102
1,traffic light,0.07443148
1,stop sign,0.07415122
1,vase,0.073999144
2,horse,0.6804801
2,cow,0.45262903
2,dog,0.3759237
2,train,0.32177386
2,sheep,0.25828004
2,potted plant,0.21096492
2,cat,0.20065533
2,broccoli,0.1741891
2,horse,0.1558881
2,bird,0.15561378
2,car,0.15449516
2,broccoli,0.15351367
2,bicycle,0.14433642
2,zebra,0.13991529
2,horse,0.1342855
2,potted plant,0.13427012
2,elephant,0.12919821
2,stop sign,0.1283426
2,potted plant,0.12814511
2,traffic light,0.12793072
2,suitcase,0.12781845
2,person,0.12532324
2,chair,0.12387237
2,potted plant,0.12046128
2,traffic light,0.11914877
2,train,0.116852485
2,potted plant,0.11564649
2,truck,0.11500611
2,potted plant,0.114970595
2,truck,0.11228478
2,person,0.10975052
2,person,0.109524146
2,bird,0.10478218
2,giraffe,0.10339545
2,potted plant,0.102672465
2,horse,0.10173866
2,chair,0.09960493
2,potted plant,0.0989031
2,bicycle,0.09828425
2,bird,0.097907975
2,horse,0.09752841
2,broccoli,0.09649494
2,stop sign,0.09573874
2,vase,0.095503695
2,traffic light,0.09511538
2,person,0.09491437
2,bear,0.09440913
2,train,0.09407924
2,potted plant,0.092763215
2,chair,0.09262384
2,bicycle,0.09229957
2,person,0.09200561
2,bird,0.09199382
2,person,0.09149322
2,potted plant,0.09017948
2,motorcycle,0.08956623
2,chair,0.08928172
2,potted plant,0.08916294
2,tv,0.08893594
2,chair,0.08721366
2,bicycle,0.0858959
2,clock,0.08583168
2,clock,0.08569144
2,bicycle,0.08516336
2,potted plant,0.085145354
2,potted plant,0.08462061
2,refrigerator,0.083302155
2,bicycle,0.082730085
2,potted plant,0.08259149
2,potted plant,0.08252912
2,cow,0.082423106
2,train,0.08165785
2,horse,0.08151987
2,person,0.08113162
2,person,0.08097915
2,horse,0.08096211
2,bus,0.08041342
2,truck,0.0796446
2,potted plant,0.079572946
2,potted plant,0.07913685
2,potted plant,0.07901034
2,horse,0.078954555
2,kite,0.07846065
2,horse,0.078053474
2,bicycle,0.077022016
2,chair,0.07697305
2,traffic light,0.076946005
2,bird,0.075412616
2,vase,0.074526496
2,cow,0.0742296
2,stop sign,0.07375703
2,bird,0.07331846
2,bench,0.07322067
2,traffic light,0.07316284
2,traffic light,0.07310095
2,broccoli,0.07279342
2,horse,0.07241462
2,airplane,0.07229078
2,giraffe,0.07220143
2,car,0.0721807
3,horse,0.63575363
3,dog,0.52989095
3,cow,0.43815404
3,train,0.33264583
3,cat,0.3169434
3,sheep,0.26391602
3,horse,0.17701176
3,broccoli,0.17267679
3,bicycle,0.17069714
3,potted plant,0.1704022
3,broccoli,0.15519775
3,person,0.15197366
3,bird,0.14664799
3,potted plant,0.13806626
3,chair,0.13775557
3,chair,0.13207053
3,potted plant,0.13192905
3,bear,0.1307801
3,potted plant,0.13067433
3,bicycle,0.12934531
3,potted plant,0.12783265
3,stop sign,0.12519833
3,giraffe,0.12371808
3,dog,0.12315249
3,potted plant,0.12017494
3,elephant,0.11786265
3,zebra,0.117740914
3,train,0.116193205
3,broccoli,0.11594239
3,person,0.11563178
3,bird,0.11509524
3,train,0.114547566
3,person,0.11434648
3,traffic light,0.11152178
3,chair,0.11112809
3,person,0.109252654
3,potted plant,0.10810603
3,traffic light,0.107888736
3,truck,0.10781028
3,potted plant,0.10744264
3,bicycle,0.10568475
3,potted plant,0.10362331
3,potted plant,0.10317843
3,chair,0.10298168
3,carrot,0.100667566
3,potted plant,0.10061424
3,potted plant,0.100555226
3,horse,0.10025387
3,bicycle,0.10001815
3,horse,0.09890018
3,suitcase,0.09803992
3,train,0.09772858
3,potted plant,0.09746831
3,bicycle,0.096935675
3,train,0.09628668
3,potted plant,0.09564124
3,person,0.09437821
3,broccoli,0.09414891
3,potted plant,0.09313528
3,chair,0.092472665
3,bird,0.09231894
3,traffic light,0.0907391
3,stop sign,0.09046735
3,bird,0.09045646
3,bus,0.089904025
3,bench,0.08965596
3,chair,0.08885966
3,apple,0.088225156
3,person,0.08628802
3,bicycle,0.08612639
3,chair,0.08579812
3,vase,0.08555949
3,car,0.085389405
3,potted plant,0.08490178
3,clock,0.08396758
3,potted plant,0.08340566
3,truck,0.082835
3,potted plant,0.08251451
3,bicycle,0.08227681
3,potted plant,0.081908695
3,potted plant,0.081408724
3,person,0.07998267
3,potted plant,0.07997431
3,horse,0.07991386
3,apple,0.07971692
3,bird,0.07887073
3,cat,0.07885056
3,bed,0.078486666
3,potted plant,0.078206316
3,kite,0.077752285
3,chair,0.0773371
3,bird,0.07676153
3,potted plant,0.07637685
3,chair,0.07626792
3,traffic light,0.07446995
3,tv,0.074335806
3,horse,0.07391575
3,potted plant,0.073456615
3,broccoli,0.07332076
3,bird,0.07320351
4,horse,0.57003355
4,dog,0.568131
4,cow,0.5074529
4,cat,0.36118877
4,train,0.2913167
4,potted plant,0.24039653
4,sheep,0.23507224
4,person,0.20219052
4,person,0.19473225
4,bear,0.18129623
4,horse,0.1616728
4,bicycle,0.16107556
4,person,0.15642701
4,elephant,0.15633082
4,bird,0.15026863
4,potted plant,0.14894447
4,giraffe,0.14830191
4,broccoli,0.14813764
4,potted plant,0.14780748
4,chair,0.14161143
4,bird,0.13824183
4,broccoli,0.13257974
4,potted plant,0.12735157
4,potted plant,0.12513565
4,person,0.12462005
4,bicycle,0.11976806
4,potted plant,0.11742044
4,traffic light,0.11715158
4,potted plant,0.116626434
4,person,0.11655347
4,chair,0.11648656
4,train,0.11499212
4,traffic light,0.11429584
4,potted plant,0.112268716
4,truck,0.11208773
4,train,0.11080645
4,traffic light,0.109977074
4,chair,0.10914979
4,potted plant,0.10655455
4,potted plant,0.106276356
4,zebra,0.10365365
4,bicycle,0.1028348
4,bird,0.10270573
4,stop sign,0.10240513
4,bicycle,0.101188846
4,person,0.09987503
4,bicycle,0.09964607
4,chair,0.09895437
4,potted plant,0.09594484
4,chair,0.09503665
4,stop sign,0.09420429
4,train,0.094195396
4,broccoli,0.09413998
4,bicycle,0.094069794
4,traffic light,0.09261855
4,potted plant,0.090856075
4,person,0.09067243
4,potted plant,0.08913083
4,bird,0.08894432
4,potted plant,0.08893258
4,carrot,0.08868589
4,suitcase,0.08861835
4,cow,0.08835891
4,horse,0.08801543
4,clock,0.08722941
4,dog,0.08594562
4,potted plant,0.084506035
4,potted plant,0.08439697
4,bird,0.08300716
4,horse,0.08098954
4,bed,0.08075241
4,bird,0.08059731
4,kite,0.08014313
4,potted plant,0.07996902
4,potted plant,0.07991166
4,potted plant,0.0790998
4,couch,0.07904752
4,potted plant,0.07903449
4,potted plant,0.077965796
4,dog,0.07788781
4,traffic light,0.07781536
4,bicycle,0.07734596
4,traffic light,0.076611325
4,bird,0.07637952
4,potted plant,0.07598756
4,apple,0.07558574
4,chair,0.075217836
