Frame Number,Object,Confidence Score
1,person,0.7257936
1,person,0.7157623
1,person,0.7004177
1,person,0.6767461
1,person,0.6599504
1,person,0.647502
1,person,0.6264387
1,person,0.6231663
1,person,0.61667895
1,person,0.6073855
1,person,0.59020996
1,person,0.5869551
1,person,0.57301074
1,person,0.5676639
1,person,0.55252045
1,person,0.52381843
1,bus,0.5123761
1,person,0.4845676
1,person,0.48142394
1,person,0.48091424
1,person,0.47109365
1,person,0.46791834
1,person,0.46747446
1,person,0.46335572
1,person,0.45350975
1,person,0.44894725
1,person,0.43832475
1,train,0.4196972
1,person,0.4186364
1,person,0.41716757
1,umbrella,0.3986436
1,person,0.3956549
1,person,0.39509925
1,person,0.39266136
1,handbag,0.39124826
1,person,0.3812355
1,backpack,0.3720314
1,person,0.371932
1,person,0.36960402
1,person,0.36429194
1,traffic light,0.36170098
1,person,0.36111328
1,motorcycle,0.3605316
1,person,0.36002758
1,motorcycle,0.35228077
1,car,0.34389022
1,handbag,0.3421844
1,skateboard,0.34087232
1,person,0.34070238
1,bicycle,0.33976343
1,car,0.33923432
1,motorcycle,0.33709478
1,backpack,0.3366492
1,person,0.3344645
1,motorcycle,0.3339967
1,person,0.33302224
1,backpack,0.33300632
1,car,0.3299069
1,skateboard,0.3278284
1,person,0.32528183
1,skateboard,0.32428017
1,person,0.32407534
1,person,0.32272318
1,person,0.32263523
1,person,0.32175505
1,handbag,0.32037365
1,car,0.3194944
1,handbag,0.3193193
1,handbag,0.315181
1,motorcycle,0.3105009
1,skateboard,0.3076159
1,person,0.3053354
1,handbag,0.30515695
1,backpack,0.30474743
1,car,0.3022925
1,person,0.29983884
1,person,0.29902032
1,umbrella,0.2987018
1,handbag,0.2964302
1,car,0.2963403
1,handbag,0.296061
1,truck,0.29473597
1,bus,0.29087776
1,bus,0.29071954
1,person,0.28864518
1,umbrella,0.2883653
1,backpack,0.28794
1,car,0.28672883
1,handbag,0.2866265
1,backpack,0.2831402
1,cell phone,0.28254327
1,person,0.2805032
1,umbrella,0.28049812
1,backpack,0.28046075
1,person,0.2795087
1,skateboard,0.27852866
1,handbag,0.27731007
1,umbrella,0.27682117
1,person,0.27618042
1,motorcycle,0.2752694
2,person,0.7577656
2,person,0.7285347
2,person,0.6913748
2,person,0.6667788
2,person,0.64980835
2,person,0.63924474
2,person,0.6135926
2,person,0.60651314
2,person,0.60584426
2,person,0.58606017
2,person,0.58557814
2,person,0.5455654
2,person,0.5412854
2,person,0.53824574
2,person,0.53292274
2,bus,0.518054
2,person,0.5090591
2,person,0.46345577
2,person,0.45204204
2,person,0.45055115
2,person,0.44997036
2,person,0.44853327
2,train,0.44851792
2,person,0.44218662
2,person,0.43727866
2,person,0.43360636
2,person,0.43297416
2,person,0.42972308
2,person,0.42096373
2,person,0.40614676
2,person,0.4060042
2,motorcycle,0.40386513
2,person,0.40049326
2,backpack,0.3980075
2,traffic light,0.3879926
2,motorcycle,0.38614172
2,motorcycle,0.38478553
2,skateboard,0.38158622
2,motorcycle,0.37273473
2,person,0.37266177
2,skateboard,0.37160772
2,backpack,0.37110248
2,person,0.36922368
2,person,0.35981864
2,person,0.35904837
2,car,0.3564423
2,person,0.3561652
2,car,0.35384363
2,car,0.35327214
2,backpack,0.34214163
2,car,0.34040982
2,handbag,0.33927414
2,person,0.3337727
2,car,0.33020332
2,person,0.32989657
2,motorcycle,0.3284576
2,car,0.32562402
2,person,0.32266107
2,person,0.3212941
2,handbag,0.31931585
2,bus,0.31853333
2,motorcycle,0.31694666
2,car,0.31350908
2,person,0.31142998
2,motorcycle,0.31069717
2,backpack,0.30946237
2,handbag,0.30936053
2,skateboard,0.3077245
2,person,0.30726704
2,person,0.3043332
2,person,0.30207935
2,motorcycle,0.30089185
