Frame Number,Object,Confidence Score
1,person,0.7136382
1,dog,0.6968869
1,person,0.6827004
1,person,0.67412925
1,sheep,0.6629544
1,person,0.6527069
1,person,0.63639295
1,person,0.63197523
1,person,0.6167589
1,person,0.596625
1,person,0.5831126
1,person,0.57255155
1,person,0.51330316
1,person,0.4826026
1,person,0.47999072
1,person,0.47629735
1,person,0.47093177
1,skateboard,0.4583443
1,person,0.45139587
1,person,0.44526485
1,cat,0.4366821
1,person,0.43071458
1,bear,0.41455588
1,person,0.39803967
1,person,0.39671236
1,person,0.373367
1,dog,0.37336275
1,umbrella,0.37217733
1,person,0.36327955
1,person,0.35692745
1,dog,0.3470788
1,person,0.34578058
1,person,0.34340468
1,handbag,0.34276265
1,person,0.3413465
1,suitcase,0.33809578
1,person,0.33269086
1,handbag,0.3325738
1,person,0.3317252
1,dog,0.3268722
1,person,0.3242752
1,tie,0.32293165
1,skateboard,0.3226458
1,person,0.32246113
1,person,0.3181454
1,person,0.31804186
1,handbag,0.31782585
1,person,0.31593043
1,person,0.3154497
1,skateboard,0.31341562
1,dog,0.3066384
1,handbag,0.3026492
1,backpack,0.30099317
1,handbag,0.2978225
1,sheep,0.29730773
1,suitcase,0.29707688
1,skateboard,0.2961568
1,dog,0.2958416
1,handbag,0.29343992
1,person,0.29326054
1,sheep,0.29305318
1,person,0.29300192
1,bicycle,0.29281926
1,motorcycle,0.29025677
1,person,0.28749567
1,backpack,0.28565678
1,backpack,0.2848783
1,cow,0.28386146
1,handbag,0.28179646
1,handbag,0.28054106
1,person,0.28042752
1,skateboard,0.27902594
1,backpack,0.27849114
1,dog,0.2781264
1,umbrella,0.27549228
1,bicycle,0.27512583
1,handbag,0.27491757
1,person,0.27470696
1,skis,0.27035862
1,person,0.26958007
1,backpack,0.2693672
1,handbag,0.263466
1,person,0.26304072
1,person,0.26304033
1,person,0.26264876
1,person,0.2622635
1,dog,0.2621025
1,bus,0.2620644
1,person,0.25947174
1,skateboard,0.25851178
1,skateboard,0.25795215
1,person,0.2570165
1,handbag,0.25443763
1,person,0.25423253
1,person,0.25361627
1,bicycle,0.2529859
1,sheep,0.25283545
1,person,0.25155905
1,chair,0.25083566
1,suitcase,0.25004506
2,person,0.70586807
2,person,0.6975886
2,sheep,0.6800955
2,dog,0.6607677
2,person,0.6242885
2,person,0.62184787
2,person,0.6035249
2,person,0.6020838
2,person,0.59990156
2,person,0.5885047
2,person,0.5820827
2,person,0.5707193
2,person,0.53339225
2,person,0.53143644
2,person,0.50726354
2,person,0.47079706
2,person,0.4657287
2,person,0.45922872
2,person,0.43710625
2,person,0.4282623
2,person,0.41749164
2,bear,0.39554796
2,person,0.3935097
2,person,0.3853262
2,dog,0.36806166
2,skateboard,0.36783305
2,dog,0.35798657
2,person,0.35534725
2,person,0.35338202
2,skateboard,0.35287628
2,handbag,0.34756732
2,dog,0.34685332
2,motorcycle,0.3391543
2,umbrella,0.3370171
2,person,0.33338812
2,person,0.32917377
2,person,0.327988
2,person,0.3243168
2,cat,0.32010794
2,sheep,0.31946462
2,person,0.31619257
2,person,0.31480435
2,skateboard,0.31452793
2,sheep,0.3082152
2,chair,0.3081653
2,person,0.30706227
2,person,0.30692235
2,backpack,0.3043623
2,suitcase,0.29898435
2,person,0.29734656
2,handbag,0.2973289
2,handbag,0.29461995
2,sheep,0.29434282
2,handbag,0.29319537
2,handbag,0.29186913
2,handbag,0.29150954
2,dog,0.290371
2,tie,0.2896746
2,person,0.28947303
2,person,0.2849608
2,backpack,0.2844881
2,person,0.28369197
2,person,0.28355294
2,umbrella,0.28152865
2,person,0.27688396
2,person,0.2765097
2,dog,0.27601668
2,sheep,0.27592134
2,handbag,0.27471444
2,backpack,0.27331096
2,tie,0.2711731
2,person,0.27063197
2,bicycle,0.27022934
2,person,0.26957482
2,suitcase,0.26797965
2,sheep,0.2667617
2,bicycle,0.26579624
2,handbag,0.26523364
2,person,0.2649008
2,handbag,0.26428738
2,suitcase,0.2638288
2,person,0.26214093
2,handbag,0.25904134
2,umbrella,0.25437617
2,handbag,0.25373656
2,handbag,0.25276056
2,handbag,0.25230336
2,person,0.25214255
2,person,0.25210384
2,suitcase,0.2518362
2,person,0.25102228
2,person,0.25090092
2,teddy bear,0.25063047
2,banana,0.25062305
2,bicycle,0.24979255
2,backpack,0.24595259
2,person,0.24468377
2,sheep,0.24468255
2,truck,0.24333501
2,backpack,0.24318554
3,dog,0.7120845
3,person,0.69620377
3,sheep,0.6806768
3,person,0.67784834
3,person,0.6743981
3,person,0.62919927
3,person,0.6024574
3,person,0.6020586
3,person,0.5865635
3,person,0.58276147
3,person,0.5728795
3,person,0.562
3,person,0.5419481
3,person,0.5415117
3,person,0.5128111
3,person,0.4922917
3,person,0.48163977
3,person,0.4510803
3,person,0.44627818
3,person,0.44312993
3,skateboard,0.44304723
3,cat,0.404565
3,bear,0.4038723
3,person,0.40119597
3,person,0.3871451
3,skateboard,0.38053194
3,person,0.37420523
3,person,0.37177354
3,person,0.36984184
3,person,0.3651965
3,person,0.3640571
3,handbag,0.35390878
3,handbag,0.3522307
3,person,0.3489625
3,person,0.34255645
3,suitcase,0.34029424
3,cow,0.32948044
3,person,0.32894453
3,person,0.32336158
3,sheep,0.32302845
3,person,0.32129106
3,handbag,0.31587636
3,handbag,0.31360978
3,umbrella,0.3125304
3,skateboard,0.3117282
3,backpack,0.30987385
3,backpack,0.3094852
3,handbag,0.30820778
3,person,0.30815738
3,baseball glove,0.3029989
3,person,0.30060512
3,handbag,0.2976037
3,handbag,0.2939268
3,person,0.290473
3,person,0.28812608
3,dog,0.28775927
3,handbag,0.28689817
3,dog,0.28364888
3,person,0.28278765
3,person,0.2805538
3,handbag,0.28009924
3,person,0.27793986
3,handbag,0.27783558
3,backpack,0.27559334
3,person,0.27554384
3,dog,0.2751539
3,person,0.27469343
3,tie,0.2744351
3,person,0.27288795
3,person,0.27253345
3,handbag,0.27189067
3,car,0.26723292
3,sheep,0.264196
3,handbag,0.26404366
3,person,0.26260132
3,backpack,0.25907788
3,handbag,0.25868735
3,person,0.25815725
3,handbag,0.25725135
3,suitcase,0.25544563
3,tie,0.2553306
3,horse,0.25418958
3,bicycle,0.2535219
3,bicycle,0.24991514
3,dog,0.24883194
3,person,0.24801435
3,bicycle,0.24586399
3,suitcase,0.24563004
3,skateboard,0.24451678
3,person,0.24444601
3,person,0.24327429
3,backpack,0.2429961
3,person,0.24187872
3,handbag,0.24145482
3,bicycle,0.24140735
3,backpack,0.23737064
3,handbag,0.23584445
3,handbag,0.23438413
3,backpack,0.23420908
3,person,0.2339437
4,dog,0.7677115
4,sheep,0.6819361
4,person,0.6796857
4,person,0.675793
4,person,0.6598294
4,person,0.64518535
4,person,0.63684034
4,person,0.62350625
4,person,0.5965891
4,person,0.57363564
4,person,0.5725555
4,person,0.5688026
4,person,0.5446852
4,person,0.5215635
4,cat,0.5120203
4,person,0.5097617
4,cow,0.47216257
4,person,0.47077328
4,bear,0.44626752
4,person,0.43815216
4,person,0.43048716
4,person,0.42082843
4,umbrella,0.40546834
4,person,0.3911745
4,skateboard,0.38618982
4,person,0.37258455
4,person,0.37209523
4,person,0.3701767
4,person,0.36765265
4,person,0.3607466
4,dog,0.36013526
4,person,0.35804054
4,person,0.3554947
4,person,0.3512343
4,person,0.3425155
4,suitcase,0.33954632
4,person,0.3380487
4,handbag,0.3333845
4,handbag,0.33099487
4,person,0.32918525
4,handbag,0.32775372
4,person,0.32679853
4,person,0.324066
4,handbag,0.32012755
4,dog,0.31654036
4,suitcase,0.3146048
4,tie,0.31182548
4,horse,0.30332989
4,handbag,0.3030631
4,dog,0.3022529
4,handbag,0.29994652
4,baseball glove,0.29975498
4,backpack,0.2989031
4,skateboard,0.29861867
4,dog,0.2977481
4,person,0.29663053
4,handbag,0.2924888
4,person,0.29042622
4,backpack,0.28992516
4,backpack,0.28719425
4,person,0.28274342
4,handbag,0.28263262
4,person,0.28111967
4,person,0.2810791
4,sheep,0.27977124
4,person,0.2791305
4,person,0.27900332
4,person,0.2787229
4,dog,0.27750948
4,handbag,0.27295616
4,person,0.27271697
4,bicycle,0.27189502
4,handbag,0.27084094
4,dog,0.2705697
4,person,0.27033037
4,person,0.26957816
4,person,0.2694982
4,handbag,0.26834586
4,handbag,0.26777202
4,backpack,0.26541558
4,umbrella,0.26391175
4,backpack,0.26302466
4,person,0.26214653
4,person,0.25763306
4,suitcase,0.25717282
4,suitcase,0.25630513
4,person,0.25512424
4,handbag,0.25501785
4,bird,0.25500938
4,person,0.2537864
4,backpack,0.2525232
4,person,0.25205183
4,skateboard,0.24909097
4,traffic light,0.24902384
4,umbrella,0.24281397
4,person,0.24254647
4,bicycle,0.24177447
4,person,0.2397315
4,person,0.2395268
4,bicycle,0.23725675
5,dog,0.74999166
5,person,0.68341655
5,person,0.6501756
5,person,0.63585603
5,sheep,0.6354218
5,person,0.63111955
5,person,0.6259503
5,person,0.60034084
5,person,0.5774508
5,person,0.56806594
5,person,0.5583039
5,person,0.5550411
5,person,0.55163074
5,person,0.52508235
5,person,0.51457256
5,person,0.4866163
5,person,0.46307793
5,cat,0.4620526
5,cow,0.43720096
5,person,0.43302867
5,person,0.42477462
5,person,0.42179856
5,bear,0.40463987
5,person,0.38991848
5,person,0.38941064
5,umbrella,0.38786164
5,skateboard,0.3866414
5,person,0.38646618
5,person,0.37932336
5,person,0.37260398
5,person,0.36472023
5,person,0.3556659
5,dog,0.35409966
5,handbag,0.35039663
5,skateboard,0.3491089
5,handbag,0.34400898
5,suitcase,0.33132023
5,person,0.32770526
5,tie,0.32698187
5,handbag,0.3253311
5,person,0.31905115
5,handbag,0.31520748
5,suitcase,0.3145892
5,handbag,0.3143239
5,person,0.3084903
5,person,0.3074592
5,handbag,0.30507842
5,handbag,0.30314282
5,sheep,0.30303448
5,person,0.30081078
5,backpack,0.29986498
5,person,0.29738677
5,person,0.29648206
5,dog,0.29587117
5,person,0.29380286
5,backpack,0.29222786
5,suitcase,0.29004642
5,person,0.2889403
5,handbag,0.28767085
5,skateboard,0.2861558
5,umbrella,0.28613004
5,handbag,0.28566486
5,dog,0.28449288
5,horse,0.2839232
5,person,0.28310084
5,bird,0.28286928
5,handbag,0.28235033
5,person,0.2805684
5,umbrella,0.27952665
5,handbag,0.275212
5,handbag,0.27327392
5,handbag,0.27221355
5,skateboard,0.27124953
5,person,0.27062044
5,person,0.2692199
5,person,0.26672527
5,person,0.26492703
5,skateboard,0.2646559
5,person,0.2621958
5,person,0.26100665
5,backpack,0.2606022
5,motorcycle,0.25894442
5,person,0.2584311
5,backpack,0.25785947
5,person,0.25775918
5,person,0.2573755
5,bicycle,0.25645196
5,dog,0.25596932
5,tie,0.25216419
5,traffic light,0.2508775
5,backpack,0.2470344
5,person,0.24477562
5,sheep,0.24444403
5,handbag,0.24376602
5,person,0.24368185
5,person,0.24319007
5,snowboard,0.24298099
5,umbrella,0.24207284
5,backpack,0.2420577
5,horse,0.24201033
6,dog,0.7493156
6,person,0.68856764
6,person,0.6771724
6,person,0.63391346
6,person,0.6269917
6,person,0.62271905
6,sheep,0.6216128
6,person,0.61572737
6,person,0.6128557
6,person,0.59583765
6,person,0.5951945
6,person,0.58056337
6,person,0.57566893
6,person,0.5422433
6,cat,0.53687847
6,person,0.5272713
6,person,0.4992677
6,person,0.49326813
6,person,0.46222144
6,person,0.461956
6,person,0.44098508
6,skateboard,0.43115398
6,person,0.40365145
6,tie,0.39801347
6,person,0.39696774
6,person,0.39015248
6,cow,0.38522077
6,person,0.37992126
6,bear,0.3759001
6,skateboard,0.35563868
6,dog,0.35501787
6,person,0.3493679
6,person,0.3410662
6,handbag,0.33839846
6,handbag,0.33493572
6,handbag,0.33227953
6,person,0.33058515
6,handbag,0.3270517
6,handbag,0.32234904
6,backpack,0.31881312
6,person,0.31617793
6,person,0.31524202
6,dog,0.31519037
