Frame Number,Object,Confidence Score
1,motorcycle,0.76173615
1,motorcycle,0.73311734
1,car,0.65292925
1,car,0.6227642
1,motorcycle,0.60229546
1,car,0.5862435
1,person,0.58295864
1,person,0.57945615
1,person,0.576105
1,person,0.5691372
1,person,0.5685678
1,motorcycle,0.5619802
1,person,0.55115694
1,person,0.55057925
1,person,0.5490931
1,car,0.5452887
1,car,0.5406579
1,car,0.53615355
1,person,0.5218166
1,person,0.51210845
1,person,0.50722295
1,motorcycle,0.5046282
1,motorcycle,0.50210875
1,person,0.4954274
1,motorcycle,0.4938619
1,motorcycle,0.4937149
1,car,0.48434556
1,car,0.47789124
1,motorcycle,0.46009153
1,motorcycle,0.4567805
1,motorcycle,0.4486853
1,person,0.434891
1,motorcycle,0.43472287
1,person,0.43264934
1,person,0.4315118
1,person,0.4298797
1,motorcycle,0.41994637
1,car,0.41984543
1,person,0.41842356
1,car,0.41366994
1,person,0.41364014
1,person,0.41260105
1,person,0.41239545
1,person,0.41099697
1,person,0.41024163
1,person,0.40935326
1,motorcycle,0.40590978
1,car,0.40502208
1,motorcycle,0.40385428
1,person,0.40369764
1,person,0.401122
1,person,0.3999517
1,person,0.3938704
1,truck,0.3875545
1,truck,0.383907
1,person,0.3793503
1,motorcycle,0.37593544
1,car,0.3749049
1,person,0.3747908
1,person,0.37375158
1,person,0.36687955
1,motorcycle,0.36603266
1,motorcycle,0.36488965
1,motorcycle,0.36200872
1,person,0.3610454
1,bicycle,0.35814852
1,person,0.35724622
1,motorcycle,0.35661456
1,motorcycle,0.3534836
1,motorcycle,0.35093462
1,motorcycle,0.35016355
1,person,0.34984383
1,bicycle,0.3491078
1,person,0.34794196
1,car,0.3474583
1,motorcycle,0.34702498
1,person,0.34695077
1,car,0.34633103
1,person,0.34456325
1,truck,0.3396043
1,bicycle,0.33932492
1,person,0.33929724
1,car,0.3386044
1,car,0.33716527
1,car,0.33550093
1,truck,0.33541796
1,person,0.33535498
1,motorcycle,0.33410558
1,person,0.33096868
1,person,0.33096308
1,person,0.32993475
1,car,0.32790336
1,motorcycle,0.32661507
1,person,0.32572216
1,person,0.32344428
1,motorcycle,0.3222227
1,car,0.31856188
1,car,0.31711054
1,chair,0.31664872
1,person,0.31569022
2,motorcycle,0.7595313
2,motorcycle,0.6909756
2,car,0.65181494
2,car,0.64511967
2,car,0.6379293
2,car,0.6268848
2,person,0.61890715
2,motorcycle,0.6040406
2,car,0.59618616
2,person,0.5900944
2,person,0.5840818
2,motorcycle,0.57395506
2,person,0.57215506
2,person,0.55580086
2,person,0.5553396
2,person,0.5544778
2,person,0.55242753
2,car,0.54258496
2,person,0.53657186
2,motorcycle,0.52372366
2,person,0.5187644
2,motorcycle,0.49982888
2,person,0.4937361
2,person,0.49131382
2,person,0.48078907
2,person,0.4778416
2,car,0.4636169
2,person,0.4614357
2,motorcycle,0.45677772
2,car,0.453924
2,person,0.43713248
2,motorcycle,0.4336156
2,person,0.42710224
2,car,0.4239829
2,motorcycle,0.41963387
2,person,0.41962054
2,person,0.40979192
2,motorcycle,0.40738308
2,car,0.40738243
2,motorcycle,0.40542975
2,car,0.4041718
2,motorcycle,0.40403432
2,car,0.40358868
2,person,0.4002112
2,motorcycle,0.3996135
2,motorcycle,0.39891616
2,truck,0.39529845
2,person,0.3951302
2,car,0.3942221
2,person,0.39271286
2,motorcycle,0.38988632
2,person,0.3863121
2,motorcycle,0.38513362
2,person,0.38508385
2,motorcycle,0.38501054
2,person,0.38198918
2,person,0.38116252
2,motorcycle,0.3809495
2,person,0.37494594
2,motorcycle,0.3679291
2,motorcycle,0.36611557
2,truck,0.3660726
2,person,0.3615326
2,person,0.35924163
2,person,0.3582229
2,person,0.35787857
2,motorcycle,0.3519773
2,motorcycle,0.345662
2,car,0.34539366
2,motorcycle,0.34379432
2,motorcycle,0.343037
2,motorcycle,0.3396687
2,person,0.33953917
2,motorcycle,0.33903202
2,car,0.33893755
2,person,0.33747077
2,car,0.33519915
2,bicycle,0.3336416
2,person,0.332198
2,person,0.330909
2,person,0.32973096
2,person,0.32798347
2,truck,0.32665804
2,car,0.32609585
2,person,0.3249227
2,person,0.32477495
2,bicycle,0.3241162
2,person,0.32154894
2,motorcycle,0.31903738
2,motorcycle,0.31845534
2,person,0.31804392
2,motorcycle,0.31744805
2,person,0.31371528
2,motorcycle,0.31207588
2,car,0.31075418
2,car,0.3094063
2,person,0.30888477
2,person,0.30831215
2,truck,0.30810943
2,chair,0.30802402
3,motorcycle,0.7507134
3,car,0.6674959
3,motorcycle,0.66538227
3,person,0.65628976
3,car,0.651437
3,person,0.6280859
3,car,0.6240017
3,car,0.6162896
3,motorcycle,0.60501873
3,motorcycle,0.6010655
3,person,0.58768016
3,person,0.5688586
3,person,0.56792283
3,person,0.56348324
3,person,0.55984515
3,car,0.5585028
3,car,0.53848255
3,person,0.53805155
3,person,0.52990896
3,person,0.5262977
3,car,0.52262044
3,person,0.5192447
3,person,0.5175494
3,motorcycle,0.50208235
3,motorcycle,0.49444303
3,motorcycle,0.4837787
3,person,0.4810426
3,person,0.47234175
3,person,0.44697812
3,car,0.436632
3,person,0.42770335
3,car,0.42646283
3,motorcycle,0.42126405
3,person,0.42091024
3,car,0.41888502
3,person,0.41855952
3,motorcycle,0.4098297
3,motorcycle,0.40852323
3,person,0.40828225
3,truck,0.40703514
3,person,0.4062128
3,car,0.3990386
3,person,0.39144507
3,car,0.3899781
3,person,0.38688612
3,truck,0.38589594
3,person,0.38539463
3,motorcycle,0.38221395
3,person,0.38099077
3,motorcycle,0.3804988
3,motorcycle,0.37968847
3,bus,0.37832272
3,person,0.37757993
3,person,0.3775554
3,motorcycle,0.37725163
3,motorcycle,0.37472096
3,motorcycle,0.37354904
3,person,0.36427635
3,truck,0.36344084
3,person,0.36202398
3,truck,0.36134005
